id,path,service_area
T12488842,"LINESTRING (-74.20891246695297 4.633477366952966, -74.20891246695297 4.633477366952966, -74.2078081430648 4.634196294575727, -74.2078081430648 4.634196294575727, -74.20185793280571 4.633159945347633, -74.20185793280571 4.633159945347633, -74.2014951769236 4.633297113055216, -74.2014951769236 4.633297113055216, -74.20103183317201 4.632909793882745, -74.20103183317201 4.632909793882745, -74.20025222536147 4.631829835734928, -74.20025222536147 4.631829835734928, -74.199057754766 4.629439930325245, -74.199057754766 4.629439930325245, -74.19927816320101 4.62783027419496, -74.19927816320101 4.62783027419496, -74.19886315083933 4.626190988306863, -74.19886315083933 4.626190988306863, -74.19830761021855 4.624965540032735, -74.19830761021855 4.624965540032735, -74.19473432116332 4.622170336255735, -74.19473432116332 4.622170336255735, -74.19244162615166 4.621053919383518, -74.19244162615166 4.621053919383518, -74.19232134017471 4.620862526794389, -74.19232134017471 4.620862526794389, -74.1862851431266 4.619242729940512, -74.1862851431266 4.619242729940512, -74.18510030116872 4.617146708580913, -74.18510030116872 4.617146708580913, -74.18464196091377 4.615722650989944, -74.18464196091377 4.615722650989944, -74.1834207738666 4.614912683210409, -74.1834207738666 4.614912683210409, -74.1823170011687 4.612885008580912, -74.1823170011687 4.612885008580912, -74.18254093188482 4.610474620162406, -74.18254093188482 4.610474620162406, -74.18169933055282 4.609160930212283, -74.18169933055282 4.609160930212283, -74.18072962596925 4.608103925582549, -74.18072962596925 4.608103925582549, -74.18002322904026 4.606100106797212, -74.18002322904026 4.606100106797212, -74.17929000116872 4.605104708580913, -74.17929000116872 4.605104708580913, -74.17834825474148 4.601497835463501, -74.17834825474148 4.601497835463501, -74.17649055020509 4.59970661138948, -74.17649055020509 4.59970661138948, -74.17231057419494 4.599078663201008, -74.17231057419494 4.599078663201008, -74.16891120726201 4.598346805414216, -74.16891120726201 4.598346805414216, -74.16430309415846 4.593009351027607, -74.16430309415846 4.593009351027607, -74.16398420520734 4.59059073999071, -74.16398420520734 4.59059073999071, -74.16421796181669 4.589271657149176, -74.16421796181669 4.589271657149176, -74.16380139883128 4.586993291419088, -74.16380139883128 4.586993291419088, -74.15599572434773 4.583357046541383, -74.15599572434773 4.583357046541383, -74.15368504285082 4.58372296181668, -74.15368504285082 4.58372296181668, -74.15209397419495 4.583588663201009, -74.15209397419495 4.583588663201009, -74.14545087360308 4.58106026519286, -74.14545087360308 4.58106026519286, -74.14043002322097 4.578785330483019, -74.14043002322097 4.578785330483019, -74.13712511678958 4.581366073866593, -74.13712511678958 4.581366073866593, -74.13613621726964 4.582375011203579, -74.13613621726964 4.582375011203579, -74.12926428830687 4.583575949160669, -74.12926428830687 4.583575949160669, -74.12783320815794 4.584176896839129, -74.12783320815794 4.584176896839129, -74.126654495784 4.584932112927294, -74.126654495784 4.584932112927294, -74.12354958002084 4.586100008629672, -74.12354958002084 4.586100008629672, -74.12238741169314 4.58555764916067, -74.12238741169314 4.58555764916067, -74.1207883 4.5853567, -74.1207883 4.5853567, -74.11959897419496 4.585503036798992, -74.11959897419496 4.585503036798992, -74.11779099237951 4.586063524687548, -74.11779099237951 4.586063524687548, -74.1160017 4.5858383, -74.1160017 4.5858383, -74.11397325714918 4.585892038183319, -74.11397325714918 4.585892038183319, -74.11218088075404 4.586153039422419, -74.11218088075404 4.586153039422419, -74.11001831707389 4.586109445494386, -74.11001831707389 4.586109445494386, -74.1093475261334 4.58497731678959, -74.1093475261334 4.58497731678959, -74.10735966609606 4.583017553929917, -74.10735966609606 4.583017553929917, -74.10108965903324 4.583495954872965, -74.10108965903324 4.583495954872965, -74.0936490167896 4.578422526133407, -74.0936490167896 4.578422526133407, -74.09109223304704 4.576027766952966, -74.09109223304704 4.576027766952966, -74.08911839174399 4.573888508080354, -74.08911839174399 4.573888508080354, -74.08611490296632 4.572083380465194, -74.08611490296632 4.572083380465194, -74.08232144876717 4.56805102198059, -74.08232144876717 4.56805102198059, -74.08227915029501 4.564077546044985, -74.08227915029501 4.564077546044985, -74.08257366616354 4.563478329054841, -74.08257366616354 4.563478329054841, -74.0838605085809 4.563160298831278, -74.0838605085809 4.563160298831278, -74.08538404000741 4.561328015288584, -74.08538404000741 4.561328015288584, -74.0868061 4.5589441, -74.0868061 4.5589441, -74.0865190504592 4.557098165211292, -74.0865190504592 4.557098165211292, -74.08732424976898 4.553847524267973, -74.08732424976898 4.553847524267973, -74.0882616261334 4.553098683210409, -74.0882616261334 4.553098683210409, -74.08884036320102 4.551887125805041, -74.08884036320102 4.551887125805041, -74.08832092613341 4.549813416789591, -74.08832092613341 4.549813416789591, -74.08756689184207 4.549194596839129)","POLYGON ((-74.20971768765796 4.637129490690327, -74.20943490120901 4.637295271494036, -74.20913784557457 4.637433869476094, -74.20882912639209 4.637544068917792, -74.20851145160638 4.637624903199547, -74.20818760771675 4.637675663279661, -74.20786043533509 4.637695903913706, -74.20753280426933 4.637685447560007, -74.20720758835076 4.637644385936965, -74.20206775167327 4.63674917962638, -74.2017505392259 4.636787784923863, -74.20141420938226 4.636796176395204, -74.20107862766669 4.636772237040999, -74.20074689480438 4.636716188057326, -74.2004220759577 4.636628547328468, -74.20010717240457 4.636510124641743, -74.19980509380703 4.636362014205186, -74.19951863132646 4.636185584537234, -74.19925043183363 4.635982465821813, -74.19878708808204 4.635595146649342, -74.1985719651091 4.635399582852332, -74.1983738148427 4.635186839899191, -74.1981940044888 4.634958385683165, -74.19741439667825 4.633878427535348, -74.19725814724917 4.633642429527679, -74.19712147761071 4.633394578052738, -74.19592700701524 4.631004672643055, -74.19578652357384 4.630684537286295, -74.1956786782726 4.630351984080098, -74.19560454711923 4.630010331016226, -74.19556486974443 4.629662986878689, -74.19556004202229 4.629313417233193, -74.19559011212058 4.628965109850064, -74.19571820832218 4.628029615543084, -74.19554670360624 4.627352177262826, -74.19547455387072 4.627193024600443, -74.19286932275554 4.625155083717248, -74.19090932898008 4.624200674121014, -74.19062444657631 4.624045216491948, -74.19058929688632 4.624021565212791, -74.18537802108646 4.622623133704014, -74.18504747926865 4.62251659435046, -74.18472912298675 4.622377821856933, -74.18442608664751 4.622208182521069, -74.18414135382366 4.622009346542906, -74.18387772787905 4.621783271580767, -74.18363780436768 4.621532183476958, -74.18342394547906 4.62125855434302, -74.183238256781 4.620965078220327, -74.18205341482312 4.618869056860728, -74.1818944971491 4.618551279899089, -74.1817686154882 4.618219028741216, -74.18168583980744 4.617961845709081, -74.18148620224305 4.617829433565404, -74.18121191570194 4.617627631756584, -74.18095853795555 4.617400130560275, -74.18072846744822 4.617149083476366, -74.18052388200063 4.616876866887385, -74.18034671819485 4.616586057563937, -74.17924294549695 4.61455838293444, -74.17909325454082 4.614247894371875, -74.17897483011895 4.613924187427034, -74.17888882080837 4.613590401674902, -74.17883606079778 4.613249774442996, -74.17881706179698 4.612905609413103, -74.17883200807381 4.612561244579472, -74.17894460674989 4.611349233340202, -74.17891556275775 4.611303897384647, -74.1781505391593 4.610470000650409, -74.17792541500788 4.610198299208278, -74.17772879138182 4.609905311654132, -74.17756266666024 4.60959401575938, -74.17742872924744 4.609267575371772, -74.17689579631384 4.607755817633548, -74.17647200367369 4.607180495207243, -74.17628803864942 4.606904214355481, -74.17613107272201 4.606611749080893, -74.17600251761407 4.60630572976218, -74.17590352952648 4.605988908680619, -74.17521040922971 4.603334269498287, -74.17486556732675 4.603001768227935, -74.17179061185308 4.602539824734807, -74.17157392954354 4.602500264384308, -74.16817456261062 4.601768406597516, -74.16786212047693 4.60168587967475, -74.16755862176781 4.601574887272053, -74.16726665379814 4.6014363755954, -74.16698870558363 4.60127152545152, -74.16672714662215 4.601081742181563, -74.16648420669381 4.600868643680622, -74.16626195685217 4.60063404660524, -74.16165384374861 4.595296592218627, -74.16144508438545 4.595029692616885, -74.16126311235909 4.594743856911017, -74.16110963324316 4.59444176416021, -74.16098608555501 4.594126245796445, -74.16089362727304 4.593800259086262, -74.16083312498321 4.593466859413128, -74.1605142360321 4.59104824837623, -74.16048566986153 4.590691984418092, -74.16049358557046 4.590334664707578, -74.16053790061581 4.589980015288115, -74.16064362835583 4.589383396231543, -74.15548703357041 4.586981215431622, -74.1542324748599 4.587179885043401, -74.15381249481212 4.5872206404751, -74.15339066234897 4.587210559861199, -74.1517995936931 4.587076261245527, -74.15147644972996 4.587033755875397, -74.15115866077399 4.586961375581952, -74.15084898260615 4.586859748027761, -74.14420588201428 4.584331350019612, -74.14400639004407 4.584248284522749, -74.14091478303862 4.58284748514603, -74.13946219953951 4.583981782086739, -74.13863578766427 4.584824939333599, -74.1383686609317 4.585070599320431, -74.13807753214573 4.585287277769655, -74.13776553136906 4.5854726450692, -74.13743601306901 4.58562470824791, -74.13709252005205 4.585741832402921, -74.13673874537342 4.585822758277271, -74.13025555100117 4.586955760997034, -74.12946694119144 4.587286918713617, -74.12854267367285 4.587879108729803, -74.12822333739854 4.588060808500289, -74.12788671307072 4.588208031204405, -74.12478179730756 4.589375926906783, -74.12445011284176 4.58948217371116, -74.12410951104501 4.589554929359323, -74.12376336465272 4.589593473404244, -74.12341510130447 4.589597424171876, -74.12306816960256 4.589566742540599, -74.1227260049629 4.589501732328615, -74.12239199559664 4.589403037285447, -74.1220694489591 4.589271634717356, -74.12140550529476 4.588961786200015, -74.1207837479934 4.58888365431693, -74.12033671032749 4.588938658640203, -74.11882736089545 4.589406568255791, -74.11846627563597 4.589497762961685, -74.11809754456924 4.58955007394935, -74.11772534260504 4.5895629089344, -74.11735388395191 4.589536122594376, -74.11582849652366 4.58934411657521, -74.11427281700811 4.589385330154857, -74.1126852226556 4.589616511559788, -74.11239851963896 4.589646266199451, -74.11211034051618 4.589652328503767, -74.10994777683604 4.589608734575734, -74.1095933106777 4.589583545314943, -74.1092432257544 4.589522542833524, -74.10890113096316 4.58942635598368, -74.10857055283373 4.589295976320363, -74.10825489917475 4.589132747879693, -74.10795742394403 4.588938353323787, -74.10768119370455 4.588714796594811, -74.10742905601256 4.588464382257076, -74.10720361006302 4.588189691740128, -74.10700717989552 4.58789355672774, -74.1065674852067 4.587151461167834, -74.10603716224577 4.586628633995433, -74.10135593474006 4.586985811209257, -74.10101889938366 4.586995239524431, -74.10068252068677 4.586972193985401, -74.10034992029105 4.586916888458013, -74.10002418477501 4.586829836185347, -74.09970833701009 4.586711845024749, -74.09940530810799 4.5865640099508, -74.09911791021962 4.586387702893798, -74.09167726797598 4.58131427415424, -74.09146033148807 4.581153763334902, -74.09125640654003 4.580977015552778, -74.08869962279746 4.578582256372337, -74.08851990613734 4.578401189433193, -74.08688589733947 4.576630242694277, -74.08431193985541 4.575083267799863, -74.08404513583994 4.574905802127983, -74.08379568043468 4.574704679160252, -74.08356566455338 4.574481584692104, -74.07977221035424 4.570449226207501, -74.07956045174571 4.57020204393479, -74.07937257086695 4.569936259135325, -74.07921019255451 4.56965417037646, -74.07907472109294 4.5693582172259, -74.07896732807022 4.569050959153753, -74.07888894224563 4.568735053397663, -74.07884024151758 4.568413231982408, -74.07882164706106 4.568088278092733, -74.0787793485889 4.564114802157128, -74.07879115542336 4.56378790527544, -74.07883342910222 4.563463538340205, -74.07890580037444 4.563144534623058, -74.07900763709341 4.562833680549144, -74.07913804973845 4.562533691358318, -74.07943256560698 4.561934474368176, -74.07959658173282 4.56163795727383, -74.07978850314686 4.561358690649243, -74.08000653090032 4.561099292161404, -74.08024862134029 4.560862193246079, -74.08051250526559 4.56064961631708, -74.08079570919683 4.560463553934782, -74.08109557856122 4.560305750129133, -74.08140930257483 4.560177684052226, -74.08173394058913 4.560080556113681, -74.08190448027712 4.560038408936711, -74.08251816818169 4.55930035376547, -74.083153748794 4.558234878084613, -74.08306061554187 4.557635964358361, -74.08302434224497 4.557290556732295, -74.08302248032145 4.556943254682987, -74.08305504810514 4.556597477992509, -74.08312172491055 4.556256631423167, -74.08392692422034 4.553005990479848, -74.08402023798341 4.552692748912872, -74.0841423648162 4.552389577716399, -74.08429223969561 4.552099120734761, -74.08446855561802 4.551823910936305, -74.0846697749972 4.551566348324307, -74.08483993883851 4.551386096638486, -74.08465674819901 4.551139092654681, -74.08448016741684 4.550844485418003, -74.08433331347828 4.550533988852389, -74.084217600667 4.550210593209501, -74.08413414336066 4.549877412966167, -74.08408374529871 4.549537656830263, -74.08406689184207 4.54919459683911, -74.08408374529873 4.548851536847956, -74.08413414336067 4.548511780712054, -74.08421760066702 4.54817860046872, -74.0843333134783 4.547855204825834, -74.08448016741686 4.547544708260221, -74.08465674819902 4.547250101023544, -74.08486135525531 4.546974220344541, -74.08509201810793 4.546719723104963, -74.08534651534751 4.546489060252347, -74.08562239602652 4.546284453196059, -74.08591700326321 4.5461078724139, -74.08622749982881 4.545961018475333, -74.0865508954717 4.545845305664061, -74.08688407571503 4.545761848357714, -74.08722383185093 4.545711450295775, -74.08756689184209 4.545694596839129, -74.08790995183324 4.545711450295778, -74.08824970796915 4.545761848357722, -74.08858288821249 4.545845305664072, -74.08890628385537 4.545961018475347, -74.08921678042098 4.546107872413919, -74.08951138765765 4.546284453196081, -74.08978726833666 4.546489060252372, -74.090541302628 4.547107880202834, -74.09081596433076 4.547358873167299, -74.09106242975571 4.547637604782803, -74.09127791361178 4.54794092511999, -74.09145998072877 4.548265406373823, -74.09160657357705 4.548607381601012, -74.09171603551958 4.548962986159917, -74.09223547258719 4.551036695175367, -74.09230276265934 4.551375471633798, -74.09233633392328 4.551719230870526, -74.09233585944301 4.552064625163279, -74.0923013438393 4.552408290866685, -74.09223312324463 4.552746881169354, -74.09213186202983 4.553077098687026, -74.09199854633403 4.553395727574364, -74.09141980926641 4.554607284979736, -74.09127103882128 4.554885701753699, -74.09109778808254 4.555149581891062, -74.09090146637132 4.555396778839018, -74.09068367068137 4.555625281755423, -74.09044617268806 4.555833231866133, -74.09043618075053 4.55584121411675, -74.09008568695093 4.557256179928991, -74.09026453491734 4.558406300852931, -74.09030073174071 4.558750324364608, -74.09030279174983 4.559096240746079, -74.09027069482183 4.559440670962264, -74.09020475449097 4.559780250495471, -74.090105614886 4.560111662211222, -74.08997424443811 4.5604316687612, -74.08981192642086 4.560737144206835, -74.08838986642827 4.563121059495419, -74.08824122142488 4.563349528174438, -74.08807524831023 4.563565736868851, -74.08655171688372 4.565398020411545, -74.08630033416512 4.565669731260853, -74.08602166123914 4.565913373328596, -74.08580054568696 4.566068779064191, -74.08580670936495 4.566647788774984, -74.08833259446803 4.569332749154583, -74.0909213548549 4.570888620745685, -74.09119725259319 4.57107277770092, -74.09145447735064 4.571282226430485, -74.09169071865369 4.571515085600127, -74.09357800330352 4.573560533948007, -74.09584422725688 4.575683146246772, -74.10204727368632 4.579912715818518, -74.10709339038924 4.579527697593624, -74.10742540854189 4.579518171422843, -74.10775683460035 4.579540161634073, -74.10808468365224 4.579593470177548, -74.10840600300058 4.579677616942154, -74.10871789875677 4.579791844079454, -74.10901756190354 4.579935122829059, -74.10930229359383 4.580106162783936, -74.1095695294573 4.580303423512152, -74.10981686269574 4.580525128430425, -74.11180472273308 4.582484891290099, -74.11195636175152 4.582647802404644, -74.11196250130467 4.582647926168509, -74.11346891524762 4.582428566045951, -74.11388056650542 4.582393265763661, -74.11590900935623 4.582339527580342, -74.11617440546817 4.582342563622459, -74.1164388084276 4.582365702093171, -74.11747735812668 4.582496428090865, -74.11856260567902 4.582159993230748, -74.11886416404053 4.582081041176997, -74.11917155114845 4.582029233474202, -74.1203608769535 4.581882896675211, -74.12064851778459 4.581859492409328, -74.12093710896364 4.581859864874871, -74.12122468842389 4.581884011539529, -74.12282380011703 4.582084960700199, -74.12318153017898 4.582148928604444, -74.12353069914515 4.582249644656128, -74.12368185664485 4.582310844037415, -74.12507696225187 4.581786083313751, -74.12594503026908 4.581229901036621, -74.12620553075709 4.581078402643751, -74.1264780976186 4.580949874151543, -74.12790917776753 4.580348926473082, -74.12827926694776 4.580217417796801, -74.12866176020309 4.580128202086977, -74.13442468913092 4.579121072919759, -74.13462554639494 4.578916145736573, -74.13497099234689 4.578607496717872, -74.13827589877829 4.576026753334298, -74.13855893876074 4.575827452368105, -74.13886028215065 4.57565708609165, -74.13917698113299 4.575517321069666, -74.13950593768061 4.575409524517904, -74.13984393385981 4.575334750928693, -74.14018766330899 4.575293731755636, -74.14053376358231 4.575286868258351, -74.14087884904197 4.575314227577254, -74.14121954397727 4.575375542076771, -74.14155251562674 4.575470211963419, -74.14187450677998 4.575597311153129, -74.14679689393225 4.577827632420588, -74.15287888656982 4.580142469876044, -74.15355665790172 4.580199679067666, -74.15544829233866 4.579900123314662, -74.15579207138475 4.579862976497627, -74.15613783814891 4.579859932921908, -74.1564822178369 4.579891022293776, -74.15682184919281 4.579955941171016, -74.15715341730598 4.580054055924621, -74.15747368596556 4.58018440892321, -74.16527936044911 4.583820653800915, -74.16557485258417 4.58397586506765, -74.16585421625919 4.584158517952358, -74.16611491083509 4.584366951340532, -74.16635456545667 4.584599269660004, -74.16657100061406 4.584853360119996, -74.16676224796394 4.585126911925637, -74.16692656823052 4.58541743729321, -74.16706246702304 4.585722294074998, -74.16716870842643 4.586038709787973, -74.1672443262411 4.586363806827813, -74.16766088922651 4.588642172557901, -74.16770323094646 4.58895087826414, -74.16771794884028 4.589262126425442, -74.16770492625572 4.58957345012612, -74.16766426640822 4.589882381851772, -74.16752483751884 4.59066917567173, -74.16763626188539 4.591514273006657, -74.1707941743545 4.5951719987139, -74.17293950040866 4.595633871059231, -74.17701051254694 4.596245449855681, -74.17736366508997 4.596317264786106, -74.17770756089729 4.596425013459344, -74.1780385539967 4.596567553527453, -74.1783531352101 4.596743373785253, -74.17864796935766 4.59695061019207, -74.1789199306173 4.597187065634238, -74.18077763515369 4.59897828970826, -74.18099739183931 4.599210463032762, -74.18119504770327 4.599461719103191, -74.18136895377202 4.599729961778275, -74.18151765920823 4.600012953203458, -74.18163992341458 4.600308332480535, -74.18173472638372 4.600613635363795, -74.18250665958402 4.603570126652815, -74.18284122653529 4.604024320170883, -74.18303197492008 4.604311965798669, -74.1831934647977 4.604617000178556, -74.18332412576207 4.604936457007989, -74.18379256251406 4.606265260014972, -74.18427841736276 4.606794855144424, -74.18447274044593 4.607025936637399, -74.18464642480497 4.607272905988678, -74.18548802613697 4.6085865959388, -74.18565323620356 4.608873507478219, -74.18579059747337 4.609174745721338, -74.18589888084225 4.609487615198252, -74.18597711739417 4.60980931636316, -74.18602460707105 4.610136970644606, -74.18604092493679 4.610467646202846, -74.1860259249797 4.610798384163846, -74.18590057586104 4.612147641064012, -74.18607941960865 4.612476184187377, -74.18657653253732 4.61280590063495, -74.18684788986553 4.613005321885883, -74.18709882593974 4.613229898646825, -74.18732701773442 4.61347755191198, -74.1875303527778 4.613745989046208, -74.187706948708 4.614032725008958, -74.18785517069887 4.614335105359376, -74.18797364659429 4.614650330829639, -74.18832270874523 4.615734862682112, -74.18860978795635 4.616242714513679, -74.19322846221485 4.617482123030888, -74.19353991436441 4.6175815091254, -74.19384073457479 4.617709521774254, -74.19412829821947 4.61786504407976, -74.19440009633409 4.618046719125201, -74.19460851271303 4.618216174914759, -74.1962666183349 4.619023581518238, -74.19658898222714 4.619202132701671, -74.19689078602751 4.619413588300342, -74.20046407508273 4.622208792077342, -74.20071907104665 4.62242883810414, -74.20095173526998 4.622672375687903, -74.20115991312635 4.622937149507678, -74.20134167674955 4.623220707580752, -74.2014953428868 4.623520423969665, -74.20205088350758 4.624745872243794, -74.20216652076432 4.625034378113829, -74.20225610653694 4.62533200540011, -74.20267111889862 4.626971291288206, -74.20273783712747 4.627300504129151, -74.20277268895876 4.627634596581265, -74.2027753533789 4.627970491382607, -74.20274580584643 4.62830509467014, -74.20267216444344 4.628842902289738, -74.20316824977502 4.629835473410475, -74.20705680628889 4.630512744022114, -74.20729962083412 4.630371126879027, -74.20761185189825 4.630227997709644, -74.20793660859634 4.630116161742361, -74.20827076334386 4.630036696018677, -74.20861109804792 4.629990365836953, -74.20895433509929 4.629977617382164, -74.20929716893752 4.6299985734289, -74.20963629788534 4.630053032158975, -74.2099684559456 4.630140469105048, -74.2102904442546 4.630260042201531, -74.21059916188889 4.630410599894137, -74.21089163572893 4.630590692229987, -74.2111650490917 4.630798584821435, -74.21141676885712 4.631032275549181, -74.21164437082619 4.631289513843768, -74.21184566306756 4.6315678223598, -74.2120187070269 4.631864520834126, -74.21216183619629 4.632176751898249, -74.21227367216358 4.632501508596337, -74.21235313788725 4.632835663343857, -74.21239946806898 4.633175998047925, -74.21241221652377 4.633519235099293, -74.21239126047703 4.633862068937524, -74.21233680174696 4.634201197885345, -74.21224936480088 4.634533355945599, -74.2121297917044 4.634855344254594, -74.21197923401179 4.635164061888895, -74.21179914167594 4.63545653572892, -74.21159124908449 4.635729949091711, -74.21135755835675 4.635981668857117, -74.21110032006216 4.636209270826197, -74.21082201154613 4.636410563067566, -74.20971768765796 4.637129490690327))"
