shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
12488842_shp,4.578422526133407,-74.0936490167896,107
12488842_shp,4.578422526133407,-74.0936490167896,108
12488842_shp,4.576027766952966,-74.09109223304704,109
12488842_shp,4.576027766952966,-74.09109223304704,110
12488842_shp,4.573888508080354,-74.089118391744,111
12488842_shp,4.573888508080354,-74.089118391744,112
12488842_shp,4.572083380465194,-74.08611490296632,113
12488842_shp,4.572083380465194,-74.08611490296632,114
12488842_shp,4.56805102198059,-74.08232144876717,115
12488842_shp,4.56805102198059,-74.08232144876717,116
12488842_shp,4.564077546044985,-74.08227915029501,117
12488842_shp,4.564077546044985,-74.08227915029501,118
12488842_shp,4.563478329054841,-74.08257366616354,119
12488842_shp,4.563478329054841,-74.08257366616354,120
12488842_shp,4.563160298831278,-74.0838605085809,121
12488842_shp,4.563160298831278,-74.0838605085809,122
12488842_shp,4.561328015288584,-74.08538404000741,123
12488842_shp,4.561328015288584,-74.08538404000741,124
12488842_shp,4.5589441,-74.0868061,125
12488842_shp,4.5589441,-74.0868061,126
12488842_shp,4.557098165211292,-74.0865190504592,127
12488842_shp,4.557098165211292,-74.0865190504592,128
12488842_shp,4.553847524267973,-74.08732424976898,129
12488842_shp,4.553847524267973,-74.08732424976898,130
12488842_shp,4.5530986832104094,-74.0882616261334,131
12488842_shp,4.5530986832104094,-74.0882616261334,132
12488842_shp,4.551887125805041,-74.08884036320102,133
12488842_shp,4.551887125805041,-74.08884036320102,134
12488842_shp,4.549813416789591,-74.0883209261334,135
12488842_shp,4.549813416789591,-74.0883209261334,136
12488842_shp,4.549194596839129,-74.08756689184207,137
12803255_shp,4.5273413,-74.0904345,1
12803255_shp,4.527762625969244,-74.08904557441745,2
12803255_shp,4.527762625969244,-74.08904557441745,3
12803255_shp,4.5288672033176125,-74.08800560483876,4
12803255_shp,4.5288672033176125,-74.08800560483876,5
12803255_shp,4.536960182121739,-74.08844938440416,6
12803255_shp,4.536960182121739,-74.08844938440416,7
12803255_shp,4.537465986718349,-74.08879646151615,8
12803255_shp,4.537465986718349,-74.08879646151615,9
12803255_shp,4.54311741348022,-74.0907918326048,10
12803255_shp,4.54311741348022,-74.0907918326048,11
12803255_shp,4.545781713020779,-74.09019451498834,12
12803255_shp,4.545781713020779,-74.09019451498834,13
12803255_shp,4.546755739688373,-74.09105077320774,14
12803255_shp,4.546755739688373,-74.09105077320774,15
12803255_shp,4.552443590360759,-74.09436502209829,16
12803255_shp,4.552443590360759,-74.09436502209829,17
12803255_shp,4.552791610355918,-74.09448657880922,18
12803255_shp,4.552791610355918,-74.09448657880922,19
12803255_shp,4.560473138937774,-74.09278256234813,20
12803255_shp,4.560473138937774,-74.09278256234813,21
12803255_shp,4.561026249742637,-74.09234705274261,22
12803255_shp,4.561026249742637,-74.09234705274261,23
12803255_shp,4.561877391842065,-74.09207610316086,24
12803255_shp,4.561877391842065,-74.09207610316086,25
12803255_shp,4.56275755376931,-74.0915266283422,26
12803255_shp,4.56275755376931,-74.0915266283422,27
12803255_shp,4.563424187638681,-74.09141762067537,28
12803255_shp,4.563424187638681,-74.09141762067537,29
12803255_shp,4.564027874537294,-74.0924648109737,30
12803255_shp,4.564027874537294,-74.0924648109737,31
12803255_shp,4.57366468321041,-74.10018662613341,32
12803255_shp,4.57366468321041,-74.10018662613341,33
12803255_shp,4.575274930507259,-74.09857437587532,34
12803255_shp,4.575274930507259,-74.09857437587532,35
12803255_shp,4.580878784960872,-74.09723811323794,36
12803255_shp,4.580878784960872,-74.09723811323794,37
12803255_shp,4.581931426133408,-74.0979893167896,38
12803255_shp,4.581931426133408,-74.0979893167896,39
12803255_shp,4.582658092647028,-74.09936427382837,40
12803255_shp,4.582658092647028,-74.09936427382837,41
12803255_shp,4.584129683261347,-74.09842649649399,42
12803255_shp,4.584129683261347,-74.09842649649399,43
12803255_shp,4.586828670980872,-74.09758931543179,44
12803255_shp,4.586828670980872,-74.09758931543179,45
12803255_shp,4.5884509081579345,-74.09640689683914,46
12803255_shp,4.5884509081579345,-74.09640689683914,47
12803255_shp,4.589810275670503,-74.09612058585189,48
12803255_shp,4.589810275670503,-74.09612058585189,49
12803255_shp,4.593648113331764,-74.09974024715272,50
12803255_shp,4.593648113331764,-74.09974024715272,51
12803255_shp,4.5949732645097505,-74.10024387814866,52
12803255_shp,4.5949732645097505,-74.10024387814866,53
12803255_shp,4.600916524836895,-74.10173691650121,54
12803255_shp,4.600916524836895,-74.10173691650121,55
12803255_shp,4.6065960380929605,-74.10091656094302,56
12803255_shp,4.6065960380929605,-74.10091656094302,57
12803255_shp,4.608272528526708,-74.10337846580752,58
12803255_shp,4.608272528526708,-74.10337846580752,59
12803255_shp,4.608649212563955,-74.10384545249687,60
12803255_shp,4.608649212563955,-74.10384545249687,61
12803255_shp,4.609525118818061,-74.10485290703912,62
12803255_shp,4.609525118818061,-74.10485290703912,63
12803255_shp,4.611273516531731,-74.10693754366793,64
12803255_shp,4.611273516531731,-74.10693754366793,65
12803255_shp,4.61265118321041,-74.1079206738666,66
12803255_shp,4.61265118321041,-74.1079206738666,67
12803255_shp,4.614627874549901,-74.10968306521545,68
12803255_shp,4.614627874549901,-74.10968306521545,69
12803255_shp,4.61627245528414,-74.11182813511151,70
12803255_shp,4.61627245528414,-74.11182813511151,71
12803255_shp,4.618020411497587,-74.1138680820937,72
12803255_shp,4.618020411497587,-74.1138680820937,73
12803255_shp,4.619261246673784,-74.115310640843,74
12803255_shp,4.619261246673784,-74.115310640843,75
12803255_shp,4.6227487538061585,-74.1189472424779,76
12803255_shp,4.6227487538061585,-74.1189472424779,77
12803255_shp,4.62471648321041,-74.1204553738666,78
12803255_shp,4.62471648321041,-74.1204553738666,79
12803255_shp,4.62523733069372,-74.12103354210313,80
12803255_shp,4.62523733069372,-74.12103354210313,81
12803255_shp,4.627535949616498,-74.12007008836798,82
12803255_shp,4.627535949616498,-74.12007008836798,83
12803255_shp,4.629876794593267,-74.11906965403611,84
12803255_shp,4.629876794593267,-74.11906965403611,85
12803255_shp,4.631559191419088,-74.1181192011687,86
12803255_shp,4.631559191419088,-74.1181192011687,87
12803255_shp,4.6327338246561744,-74.11793960595182,88
12803255_shp,4.6327338246561744,-74.11793960595182,89
12803255_shp,4.634685660004165,-74.11715038390996,90
12803255_shp,4.634685660004165,-74.11715038390996,91
12803255_shp,4.636166194732737,-74.11573045586604,92
12803255_shp,4.636166194732737,-74.11573045586604,93
12803255_shp,4.637217533047034,-74.11445263304704,94
12803255_shp,4.637217533047034,-74.11445263304704,95
12803255_shp,4.638112680854521,-74.11369333822633,96
12803255_shp,4.638112680854521,-74.11369333822633,97
12803255_shp,4.6394195043163,-74.11244588642828,98
12803255_shp,4.6394195043163,-74.11244588642828,99
12803255_shp,4.640212033047034,-74.11123533304703,100
12803255_shp,4.640212033047034,-74.11123533304703,101
12803255_shp,4.641132972457307,-74.11065408510458,102
12803255_shp,4.641132972457307,-74.11065408510458,103
12803255_shp,4.642255933047034,-74.10927913304704,104
12803255_shp,4.642255933047034,-74.10927913304704,105
12803255_shp,4.643037779367331,-74.10875101744024,106
12803255_shp,4.643037779367331,-74.10875101744024,107
12803255_shp,4.649483040628783,-74.10992078949394,108
12803255_shp,4.649483040628783,-74.10992078949394,109
12803255_shp,4.653967109488858,-74.10651364841095,110
12803255_shp,4.653967109488858,-74.10651364841095,111
12803255_shp,4.654751366952966,-74.10708223304704,112
12803255_shp,4.654751366952966,-74.10708223304704,113
12803255_shp,4.655055308157935,-74.10705420316087,114
12803255_shp,4.655055308157935,-74.10705420316087,115
12803255_shp,4.658606860687984,-74.10899305145637,116
12803255_shp,4.658606860687984,-74.10899305145637,117
12803255_shp,4.662767318923316,-74.1058493211687,118
12803255_shp,4.662767318923316,-74.1058493211687,119
12803255_shp,4.6682227120539155,-74.10733810451707,120
12803255_shp,4.6682227120539155,-74.10733810451707,121
12803255_shp,4.6700279330470345,-74.10930976695295,122
12803255_shp,4.6700279330470345,-74.10930976695295,123
12803255_shp,4.670617208157935,-74.10974680316085,124
12803255_shp,4.670617208157935,-74.10974680316085,125
12803255_shp,4.6761365914190876,-74.11271299883128,126
12803255_shp,4.6761365914190876,-74.11271299883128,127
12803255_shp,4.677586742850824,-74.11292966181666,128
12803255_shp,4.677586742850824,-74.11292966181666,129
12803255_shp,4.6786534918420655,-74.11260250316084,130
12803255_shp,4.6786534918420655,-74.11260250316084,131
12803255_shp,4.680869025582549,-74.11110667403074,132
12803255_shp,4.680869025582549,-74.11110667403074,133
12803255_shp,4.686110533047033,-74.10920093304703,134
12803255_shp,4.686110533047033,-74.10920093304703,135
12803255_shp,4.691427785832963,-74.11112651309318,136
12803255_shp,4.691427785832963,-74.11112651309318,137
12803255_shp,4.69518622604401,-74.10922362486632,138
12803255_shp,4.69518622604401,-74.10922362486632,139
12803255_shp,4.701959536816591,-74.11004672241415,140
12803255_shp,4.701959536816591,-74.11004672241415,141
12803255_shp,4.704365820131663,-74.11320200352466,142
12803255_shp,4.704365820131663,-74.11320200352466,143
12803255_shp,4.7065263972481866,-74.11570685010601,144
12803255_shp,4.7065263972481866,-74.11570685010601,145
12803255_shp,4.708103013131788,-74.11494488203058,146
12803255_shp,4.708103013131788,-74.11494488203058,147
12803255_shp,4.712735652909215,-74.11825530201065,148
12803255_shp,4.712735652909215,-74.11825530201065,149
12803255_shp,4.713884796464625,-74.11893336356879,150
12803255_shp,4.713884796464625,-74.11893336356879,151
12803255_shp,4.714639674417451,-74.11973177403075,152
12803255_shp,4.714639674417451,-74.11973177403075,153
12803255_shp,4.716009310568056,-74.12039413382719,154
12803255_shp,4.716009310568056,-74.12039413382719,155
12803255_shp,4.718048874417451,-74.12197247403076,156
12803255_shp,4.718048874417451,-74.12197247403076,157
12803255_shp,4.719557397720171,-74.12288893939868,158
12803255_shp,4.719557397720171,-74.12288893939868,159
12803255_shp,4.724384216789591,-74.1269794261334,160
12803255_shp,4.724384216789591,-74.1269794261334,161
12803255_shp,4.7294820137466385,-74.12740893760117,162
12803255_shp,4.7294820137466385,-74.12740893760117,163
12803255_shp,4.734419788306863,-74.12938185083931,164
12803255_shp,4.734419788306863,-74.12938185083931,165
12803255_shp,4.7355714,-74.1295835,166
12803255_shp,4.7355714,-74.1295835,167
12803255_shp,4.736528108580913,-74.12939319883128,168
12803255_shp,4.736528108580913,-74.12939319883128,169
12803255_shp,4.737601185127983,-74.12873600109204,170
12803255_shp,4.737601185127983,-74.12873600109204,171
12803255_shp,4.738714608580913,-74.12855339883129,172
12803255_shp,4.738714608580913,-74.12855339883129,173
12803255_shp,4.739841170969642,-74.12790693010535,174
12803255_shp,4.739841170969642,-74.12790693010535,175
12803255_shp,4.740629408157935,-74.12856520316085,176
12803255_shp,4.740629408157935,-74.12856520316085,177
12803255_shp,4.741892720089405,-74.12911712612332,178
12803255_shp,4.741892720089405,-74.12911712612332,179
12803255_shp,4.746526811693136,-74.13076265083933,180
12803255_shp,4.746526811693136,-74.13076265083933,181
12803255_shp,4.747190025582548,-74.13044897403076,182
2612237_shp,4.664188438183319,-74.06151104285082,1
2612237_shp,4.664188438183319,-74.06151104285082,2
2612237_shp,4.6645977259692435,-74.06265492558255,3
2612237_shp,4.6645977259692435,-74.06265492558255,4
2612237_shp,4.665456433047034,-74.06362336695297,5
2612237_shp,4.665456433047034,-74.06362336695297,6
2612237_shp,4.67182643579439,-74.0623558754127,7
2612237_shp,4.67182643579439,-74.0623558754127,8
2612237_shp,4.692377314288846,-74.05876993428424,9
2612237_shp,4.692377314288846,-74.05876993428424,10
2612237_shp,4.69999082580504,-74.05765696320101,11
2612237_shp,4.69999082580504,-74.05765696320101,12
2612237_shp,4.706687465842089,-74.05638437231899,13
2612237_shp,4.706687465842089,-74.05638437231899,14
2612237_shp,4.715126725805041,-74.055099863201,15
2612237_shp,4.715126725805041,-74.055099863201,16
2612237_shp,4.718521167215171,-74.0544127624049,17
2612237_shp,4.718521167215171,-74.0544127624049,18
2612237_shp,4.7389704948864875,-74.05099709502764,19
2612237_shp,4.7389704948864875,-74.05099709502764,20
2612237_shp,4.7475121258050414,-74.049716463201,21
2612237_shp,4.7475121258050414,-74.049716463201,22
2612237_shp,4.748618379152371,-74.04939809534385,23
2612237_shp,4.748618379152371,-74.04939809534385,24
2612237_shp,4.749574719700289,-74.04937872378716,25
2612237_shp,4.749574719700289,-74.04937872378716,26
2612237_shp,4.754858565886894,-74.04876490505484,27
2612237_shp,4.754858565886894,-74.04876490505484,28
2612237_shp,4.757781225677899,-74.04817404989902,29
2612237_shp,4.757781225677899,-74.04817404989902,30
2612237_shp,4.75896272580504,-74.04810526320101,31
2612237_shp,4.75896272580504,-74.04810526320101,32
2612237_shp,4.7619550084334845,-74.04737626755676,33
2612237_shp,4.7619550084334845,-74.04737626755676,34
2612237_shp,4.76877032580504,-74.04627836320103,35
2612237_shp,4.76877032580504,-74.04627836320103,36
2612237_shp,4.769861908580913,-74.04598479883128,37
2612237_shp,4.769861908580913,-74.04598479883128,38
2612237_shp,4.771387418423485,-74.04520135505287,39
2612237_shp,4.771387418423485,-74.04520135505287,40
2612237_shp,4.772721308580912,-74.04497239883126,41
2612237_shp,4.772721308580912,-74.04497239883126,42
2612237_shp,4.773565866952966,-74.04441646695297,43
2612237_shp,4.773565866952966,-74.04441646695297,44
2612237_shp,4.774107798831278,-74.04360540858092,45
288058_shp,4.720698098831279,-74.10351450858091,1
288058_shp,4.716337233047034,-74.10473946695296,2
288058_shp,4.716337233047034,-74.10473946695296,3
288058_shp,4.707077361672134,-74.0949256652031,4
288058_shp,4.707077361672134,-74.0949256652031,5
288058_shp,4.703736657149176,-74.09491796181666,6
288058_shp,4.703736657149176,-74.09491796181666,7
288058_shp,4.699948639106943,-74.09426971381392,8
288058_shp,4.699948639106943,-74.09426971381392,9
288058_shp,4.695434625969243,-74.09408062558255,10
288058_shp,4.695434625969243,-74.09408062558255,11
288058_shp,4.69425189683913,-74.09205179184207,12
288058_shp,4.69425189683913,-74.09205179184207,13
288058_shp,4.693733846454107,-74.09084547191604,14
288058_shp,4.693733846454107,-74.09084547191604,15
288058_shp,4.692833602630537,-74.08933295264636,16
288058_shp,4.692833602630537,-74.08933295264636,17
288058_shp,4.69233696211766,-74.08884082309713,18
288058_shp,4.69233696211766,-74.08884082309713,19
288058_shp,4.690218408580912,-74.09024799883129,20
288058_shp,4.690218408580912,-74.09024799883129,21
288058_shp,4.687461074417452,-74.08984037403076,22
288058_shp,4.687461074417452,-74.08984037403076,23
288058_shp,4.683413952459392,-74.08669061831289,24
288058_shp,4.683413952459392,-74.08669061831289,25
288058_shp,4.681914466952967,-74.08823946695297,26
288058_shp,4.681914466952967,-74.08823946695297,27
288058_shp,4.677625133364662,-74.0890239037583,28
288058_shp,4.677625133364662,-74.0890239037583,29
288058_shp,4.672118860998096,-74.09218341546668,30
288058_shp,4.672118860998096,-74.09218341546668,31
288058_shp,4.6715131832104095,-74.09286332613338,32
288058_shp,4.6715131832104095,-74.09286332613338,33
288058_shp,4.670222725582549,-74.09387317403076,34
288058_shp,4.670222725582549,-74.09387317403076,35
288058_shp,4.6671047760893485,-74.09579875652886,36
288058_shp,4.6671047760893485,-74.09579875652886,37
288058_shp,4.66501168321041,-74.09802362613338,38
288058_shp,4.66501168321041,-74.09802362613338,39
288058_shp,4.658907029022004,-74.10246921302088,40
288058_shp,4.658907029022004,-74.10246921302088,41
288058_shp,4.656133283210409,-74.1049762261334,42
288058_shp,4.656133283210409,-74.1049762261334,43
288058_shp,4.654396368081373,-74.10595248774622,44
288058_shp,4.654396368081373,-74.10595248774622,45
288058_shp,4.653337883210409,-74.1069438261334,46
288058_shp,4.653337883210409,-74.1069438261334,47
288058_shp,4.6521254912355285,-74.10778888211547,48
288058_shp,4.6521254912355285,-74.10778888211547,49
288058_shp,4.650323697092388,-74.10896905136065,50
288058_shp,4.650323697092388,-74.10896905136065,51
288058_shp,4.644869366952966,-74.11445356695295,52
288058_shp,4.644869366952966,-74.11445356695295,53
288058_shp,4.643430483646704,-74.11540518951034,54
288058_shp,4.643430483646704,-74.11540518951034,55
288058_shp,4.641930066952966,-74.11746556695297,56
288058_shp,4.641930066952966,-74.11746556695297,57
288058_shp,4.638111825582549,-74.12120357403076,58
288058_shp,4.638111825582549,-74.12120357403076,59
288058_shp,4.635843591842065,-74.12244250316087,60
288058_shp,4.635843591842065,-74.12244250316087,61
288058_shp,4.634630335186612,-74.12283368554804,62
288058_shp,4.634630335186612,-74.12283368554804,63
288058_shp,4.631526308580912,-74.12434959883129,64
288058_shp,4.631526308580912,-74.12434959883129,65
288058_shp,4.624641708580913,-74.12699529883129,66
288058_shp,4.624641708580913,-74.12699529883129,67
288058_shp,4.621777911693137,-74.12796265083934,68
288058_shp,4.621777911693137,-74.12796265083934,69
288058_shp,4.6210227209261,-74.12806885178597,70
288058_shp,4.6210227209261,-74.12806885178597,71
288058_shp,4.619220411693137,-74.12881315083933,72
288058_shp,4.619220411693137,-74.12881315083933,73
288058_shp,4.616361170229149,-74.1293176288156,74
288058_shp,4.616361170229149,-74.1293176288156,75
288058_shp,4.613451319908762,-74.1308045869202,76
288058_shp,4.613451319908762,-74.1308045869202,77
288058_shp,4.608348122148683,-74.13246382168187,78
288058_shp,4.608348122148683,-74.13246382168187,79
288058_shp,4.606332751641118,-74.13366787155684,80
288058_shp,4.606332751641118,-74.13366787155684,81
288058_shp,4.604218025582549,-74.13539347403074,82
288058_shp,4.604218025582549,-74.13539347403074,83
288058_shp,4.5979534588310855,-74.13950924757974,84
288058_shp,4.5979534588310855,-74.13950924757974,85
288058_shp,4.598240713412043,-74.1406868821172,86
288058_shp,4.598240713412043,-74.1406868821172,87
288058_shp,4.598658564764183,-74.14203476987356,88
288058_shp,4.598658564764183,-74.14203476987356,89
288058_shp,4.597974120678225,-74.14745943517049,90
288058_shp,4.597974120678225,-74.14745943517049,91
288058_shp,4.598055047020498,-74.14945108232773,92
288058_shp,4.598055047020498,-74.14945108232773,93
288058_shp,4.598298961816681,-74.15030155714918,94
288058_shp,4.598298961816681,-74.15030155714918,95
288058_shp,4.598226110952205,-74.15155087100152,96
288058_shp,4.598226110952205,-74.15155087100152,97
288058_shp,4.598833983439812,-74.1528504175712,98
288058_shp,4.598833983439812,-74.1528504175712,99
288058_shp,4.599082503628845,-74.15779679457334,100
288058_shp,4.599082503628845,-74.15779679457334,101
288058_shp,4.5988633613683545,-74.1592804856865,102
288058_shp,4.5988633613683545,-74.1592804856865,103
288058_shp,4.599854078879157,-74.15954627758481,104
288058_shp,4.599854078879157,-74.15954627758481,105
288058_shp,4.5989103126340956,-74.16984591881243,106
288058_shp,4.5989103126340956,-74.16984591881243,107
288058_shp,4.598660025741887,-74.17050925063424,108
288058_shp,4.598660025741887,-74.17050925063424,109
288058_shp,4.599326563201008,-74.17235977419496,110
288058_shp,4.599326563201008,-74.17235977419496,111
288058_shp,4.599276618321835,-74.17353461693955,112
288058_shp,4.599276618321835,-74.17353461693955,113
288058_shp,4.599528767333987,-74.1749194395291,114
288058_shp,4.599528767333987,-74.1749194395291,115
288058_shp,4.5992704844447445,-74.18385153757163,116
288058_shp,4.5992704844447445,-74.18385153757163,117
288058_shp,4.598272331720617,-74.18633212073514,118
288058_shp,4.598272331720617,-74.18633212073514,119
288058_shp,4.597549598831279,-74.18887670858092,120
288058_shp,4.597549598831279,-74.18887670858092,121
288058_shp,4.5964453442398865,-74.19043665406717,122
288058_shp,4.5964453442398865,-74.19043665406717,123
288058_shp,4.596008156179938,-74.19151588956085,124
288058_shp,4.596008156179938,-74.19151588956085,125
288058_shp,4.594810501253911,-74.19438471477815,126
288058_shp,4.594810501253911,-74.19438471477815,127
288058_shp,4.593954919976151,-74.19604232657754,128
288058_shp,4.593954919976151,-74.19604232657754,129
288058_shp,4.593091017776916,-74.19790064633173,130
288058_shp,4.593091017776916,-74.19790064633173,131
288058_shp,4.592837860045264,-74.19849348789447,132
288058_shp,4.592837860045264,-74.19849348789447,133
288058_shp,4.592719572114392,-74.20150118096173,134
288058_shp,4.592719572114392,-74.20150118096173,135
288058_shp,4.588757754192223,-74.20634784020876,136
288058_shp,4.588757754192223,-74.20634784020876,137
288058_shp,4.588509198641731,-74.20674176943957,138
288058_shp,4.588509198641731,-74.20674176943957,139
288058_shp,4.587867303160871,-74.20923069184205,140
288058_shp,4.587867303160871,-74.20923069184205,141
288058_shp,4.586667958533511,-74.21033884182086,142
288058_shp,4.586667958533511,-74.21033884182086,143
288058_shp,4.585932181620638,-74.211483082601,144
288058_shp,4.585932181620638,-74.211483082601,145
288058_shp,4.584643403160871,-74.21389489184207,146
288058_shp,4.584643403160871,-74.21389489184207,147
288058_shp,4.584101372157662,-74.21457932868846,148
288058_shp,4.584101372157662,-74.21457932868846,149
288058_shp,4.582528590454066,-74.21771415406018,150
288058_shp,4.582528590454066,-74.21771415406018,151
288058_shp,4.581866154027074,-74.2191101660376,152
288058_shp,4.581866154027074,-74.2191101660376,153
288058_shp,4.57979831059468,-74.22494249428021,154
288058_shp,4.57979831059468,-74.22494249428021,155
288058_shp,4.579962267862144,-74.22532900089087,156
288058_shp,4.579962267862144,-74.22532900089087,157
288058_shp,4.57964623818332,-74.22675795714916,158
288058_shp,4.57964623818332,-74.22675795714916,159
288058_shp,4.5796190912095,-74.22997670589154,160
288058_shp,4.5796190912095,-74.22997670589154,161
288058_shp,4.579118638183319,-74.23347275714916,162
288058_shp,4.579118638183319,-74.23347275714916,163
288058_shp,4.579183134648858,-74.23515431987131,164
288058_shp,4.579183134648858,-74.23515431987131,165
288058_shp,4.57906433068239,-74.23573154967582,166
288058_shp,4.57906433068239,-74.23573154967582,167
288058_shp,4.578682861036194,-74.23652712036574,168
288058_shp,4.578682861036194,-74.23652712036574,169
288058_shp,4.5762004440236,-74.23956345588935,170
288058_shp,4.5762004440236,-74.23956345588935,171
288058_shp,4.578615564199902,-74.24554127632501,172
288058_shp,4.578615564199902,-74.24554127632501,173
288058_shp,4.578897463201009,-74.24647057419496,174
288058_shp,4.578897463201009,-74.24647057419496,175
288058_shp,4.578941470677948,-74.24784541446684,176
288058_shp,4.578941470677948,-74.24784541446684,177
288058_shp,4.579141861816681,-74.24875215714918,178
